count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
13,41.869369369369366,Service - Post office or postal center,20000.0,50000.0,64.72656249999999,19.820442580691402,53.136363636363626,83.27317073170731,104.49213483146065,68.06516175462576
0,,Multifamily - Uncategorized,10000.0,20000.0,,,,,,
12,33.70800504065001,Single Family - Detached,0.0,1000.0,465.05091123799974,305.57525656613234,107.49751268578866,574.0553692203503,876.9883858069174,411.03676803108016
26,248.9883333333333,Food Service - Uncategorized,1000.0,2000.0,308.7764109305542,51.186678548500254,294.1067187499999,329.74927083333324,453.24999999999994,322.29741393375485
68,49.93298199385155,Retail - Uncategorized,10000.0,20000.0,119.57146002455708,26.41815807512345,102.23333333333332,133.34615028798612,170.28110294117644,120.23671643591945
31,20.38379336137419,Education - Elementary or middle school,20000.0,50000.0,42.49540608367563,9.674488492807221,37.36612896989679,51.802789867806425,59.41995201068453,43.89736096301076
0,,Residential - Other,0.0,1000.0,,,,,,
14,51.34863435216084,Retail - Uncategorized,20000.0,50000.0,74.38912329455681,18.809280255641152,59.76180105464494,91.5,109.0,75.85424846547279
25,33.350746268656714,Service - Post office or postal center,10000.0,20000.0,72.83495145631066,19.364215256735203,52.74834437086092,83.85555555555554,100.45217391304345,69.29063197068392
36,27.580444702808787,Education - Elementary or middle school,50000.0,100000.0,37.801280824313736,9.01656083698583,31.403035349072752,43.482546838440655,59.58253063456257,38.76138903058859
0,,Office - Uncategorized,200000.0,14500000.0,,,,,,
43,89.99999999999999,Food Sales,100000.0,200000.0,121.99999999999999,14.07309662890393,110.49999999999997,129.49999999999997,152.99999999999997,120.7441860465116
12,53.10105570360929,Office - Uncategorized,100000.0,200000.0,76.94884912921034,15.696851989612195,62.91095281164318,87.07453059905771,97.30039594170192,74.7953987634226
0,,Commercial - Uncategorized,200000.0,14500000.0,,,,,,
31,19.88714923013395,Retail - Uncategorized,50000.0,100000.0,47.05279222794238,10.354992339034094,41.30497165992486,51.23332299435185,83.0,47.461990130326505
14,218.99999999999994,Grocery store or food market,20000.0,50000.0,246.99999999999994,68.61918545988111,232.74999999999994,296.24999999999994,433.59598375451253,277.97956929304536
119,7.588479049213402,Single Family - Detached,2000.0,5000.0,119.68113423204277,157.9973355153559,40.668237577941454,295.4868065678976,605.2420322254123,178.5490979812564
16,96.99999999999999,Food Sales,200000.0,14500000.0,112.99999999999999,15.476864454188812,108.99999999999999,127.49999999999997,147.99999999999997,118.24999999999999
0,,Multifamily - Uncategorized,20000.0,50000.0,,,,,,
13,6.949969120943099,Apartment Unit,0.0,1000.0,59.418423132392725,252.24403943466154,38.7458781982836,123.9510890694587,919.2242356251323,161.03819026491075
42,13.244270364075108,Single Family - Detached,1000.0,2000.0,180.04637077153072,307.9868240907307,52.58997028764152,617.1755969214048,950.161380432994,326.9238654715113
0,,Retail - Big Box (> 50K sf),50000.0,100000.0,,,,,,
0,,Retail - Uncategorized,5000.0,10000.0,,,,,,
15,29.0,Retail - Uncategorized,100000.0,200000.0,48.09346424794609,14.873608488648927,42.28649614657447,59.62716843473742,86.85130279398619,51.19233055926672
14,17.084581857316255,Single Family - Detached,5000.0,10000.0,82.32903501276641,145.08714300625175,44.59903468867246,203.8409359086426,480.19798140432033,149.51208566314432
