count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
0,,Office - Government,1000.0,2000.0,,,,,,
43,47.229407029782664,Education - Other classroom,50000.0,100000.0,66.52408137715179,23.31327353164085,60.16816390199968,79.13243535782439,169.41934212470548,73.83993705235534
0,,Office - Government,50000.0,100000.0,,,,,,
82,1.7999999999999996,Retail - Uncategorized,10000.0,20000.0,100.7827924272676,38.69731097735746,64.29434053133735,119.74074120070217,178.7001986491855,94.53622966950658
118,19.429333534763316,Office - Uncategorized,200000.0,14500000.0,68.3019981257434,58.40324696111157,51.17817697806843,89.12615380694308,400.6575178997613,81.31665591471479
58,10.24237325785942,Commercial - Uncategorized,200000.0,14500000.0,33.85177589686688,12.64246658012959,27.65742158541483,40.4636548493091,77.03953428044132,35.057494696464815
0,,Single Family - Uncategorized,1000.0,2000.0,,,,,,
36,1.1269309041378446,Office - Government,20000.0,50000.0,67.69210619185385,43.40222680716051,57.22802514535823,95.18669675311847,234.9723869248283,76.12542504805585
65,4.0,Retail - Uncategorized,20000.0,50000.0,55.76718774560706,18.744763392980904,48.56174677145795,69.18829417773237,116.01608988396039,59.80485368381467
51,36.34246575342465,Service - Post office or postal center,10000.0,20000.0,82.37333333333332,42.04368814440772,63.877733860342545,101.61915238536358,299.8333333333333,87.54469642056726
112,34.80956128897568,Office - Bank or other financial,2000.0,5000.0,99.04071268947916,40.258177082323606,78.86765720213735,121.34488428933597,313.73987787629756,103.4657086444435
0,,Office - Government,200000.0,14500000.0,,,,,,
102,22.874894913482436,Office - Uncategorized,100000.0,200000.0,65.78329549306514,88.82148746196255,54.238606809725084,83.10364954634201,824.7177395272709,85.03021637585248
67,199.74624624624622,Food Service - Uncategorized,1000.0,2000.0,301.5175,55.924346229480086,258.92349422442237,335.3851071428571,421.73599386032225,303.61524422789194
0,,Single Family - Uncategorized,2000.0,5000.0,,,,,,
11,61.412699168998294,Office - Government,10000.0,20000.0,75.1115386770529,151.61038067426855,68.79321600296586,136.43733047049307,561.9764882422904,149.66381493991278
49,21.167060555232595,Retail - Uncategorized,50000.0,100000.0,43.19760345029133,24.62624960622587,39.97925918344567,49.48128086910062,173.202626641651,49.142388021616284
70,4.735522406861135,Single Family - Detached,2000.0,5000.0,25.88545115066695,13.162482346786055,17.884189058370467,36.328028010446104,69.89502833925056,27.551715621322007
60,24.089473504192316,Office - Uncategorized,50000.0,100000.0,62.305723766947914,43.00381736885237,51.312490921247324,77.70141718717242,258.3307477827938,74.31802214441562
112,32.4,Retail - Uncategorized,2000.0,5000.0,94.44999999999999,38.799257790975616,74.39999999999999,119.57499999999999,271.9,99.81801571038251
17,2.0538573227608867,Office - Government,5000.0,10000.0,81.40146927410201,33.89014421493201,51.866690759980955,97.95770331321349,128.72672509549488,72.16817511672251
16,21.967425577139075,Office - Government,2000.0,5000.0,112.3196865035058,104.04601261130502,73.27460935146452,145.72389930442304,373.8725567113408,136.61112087368554
43,2.0,Retail - Uncategorized,5000.0,10000.0,73.59999999999998,45.271563213710934,54.69999999999999,98.82114470611555,231.1055468860831,80.3186236106976
37,35.07370451099035,Office - Uncategorized,20000.0,50000.0,67.42930591259639,194.6129063260489,53.98176496710438,102.71943634504537,943.5567867036009,138.2740613710848
40,23.067360764401478,Retail - Uncategorized,100000.0,200000.0,47.291797230417316,16.983536826613317,33.75,64.41305882011548,80.56313901430039,48.647041122465176
