count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
42,35.36666666666666,Service - Post office or postal center,20000.0,50000.0,62.614893617021266,38.983364977463054,50.20881336405529,85.37723922902492,192.11004784688993,74.94459354478961
153,35.291873109852965,Education - Other classroom,50000.0,100000.0,53.96480538737971,10.317413801154874,47.27801262678128,60.22259294970035,104.90437158469945,54.62291406398914
143,41.911192248643744,Retail - Uncategorized,10000.0,20000.0,105.16179604261794,31.118469874330234,89.26054222329255,129.69326111532777,209.92090602550942,108.54444623763952
33,160.52341085271317,Food Service - Uncategorized,2000.0,5000.0,228.21536469572717,46.27972361281694,205.7914086687306,263.16299999999995,378.5509401440998,236.71804716307844
239,15.699521072809732,Office - Uncategorized,200000.0,14500000.0,67.73490471988143,50.091338513869715,55.854571641126554,81.91085691337685,477.8599999999999,77.0794356140764
142,4.186915645951344,Commercial - Uncategorized,200000.0,14500000.0,35.07595676578073,19.011475424305395,28.4403046619547,41.972019881436594,143.37943894035757,38.1419252283353
0,,Single Family - Uncategorized,1000.0,2000.0,,,,,,
85,5.7375132507644535,Retail - Uncategorized,20000.0,50000.0,57.2284776302917,16.963659823902635,46.096718456442574,71.0,93.0,58.0830671609442
74,8.168749999999998,Service - Post office or postal center,10000.0,20000.0,72.8032148900169,46.59315567511854,55.69116620111731,96.90772827282726,343.33928571428567,81.11333152552366
190,19.86839193655221,Education - Elementary or middle school,50000.0,100000.0,50.151930665388676,16.14099185228501,42.844306176825015,57.19362232133622,142.36611054413186,52.14635894146371
60,62.999999999999986,Food Sales,100000.0,200000.0,115.99999999999997,15.36096748365474,106.74999999999997,124.24999999999997,159.99999999999997,115.79999999999998
40,52.29637730794116,Office - Bank or other financial,2000.0,5000.0,101.86011421005585,31.430250067753626,81.40254981249188,114.98372173117558,190.10432337390506,101.85643919232572
44,47.79999999999999,Retail - Uncategorized,2000.0,5000.0,96.39999999999998,67.87280186378942,78.27499999999998,132.35,445.5999999999999,113.86625085440875
122,165.80479041916163,Food Service - Uncategorized,1000.0,2000.0,296.11985197368415,53.76968053920991,263.373956043956,331.2662444053708,527.9612992398064,298.1910118366061
10,20.799999999999997,Education - College or university,20000.0,50000.0,119.28999999999996,79.65230612550468,76.01999999999998,200.1975,254.51999999999995,135.166
73,25.0,Retail - Uncategorized,50000.0,100000.0,42.74578414523748,10.541369646134712,38.24192442487384,50.15392591852102,85.0,45.312131082378365
109,2.95906973678064,Single Family - Detached,2000.0,5000.0,29.112959802170042,12.614108273561781,20.57547957371496,38.642094970775304,65.6695324872342,30.201704308363304
142,23.299999999999997,Office - Uncategorized,50000.0,100000.0,60.563130239405794,86.59824416790374,50.79016558510861,80.5572198036177,459.88817221866356,94.48665414490695
41,18.549166161797075,Commercial - Uncategorized,100000.0,200000.0,32.76504496309585,12.419471115109282,30.2721270742729,36.11453632367826,96.09421235152105,34.96654065476306
228,14.251020482549006,Office - Uncategorized,100000.0,200000.0,68.49927510522753,54.62987879858981,55.90885130717027,81.52000045990623,332.73183051446716,82.4639216360602
37,10.94,Lodging - Dormitory or fraternity/sorority,5000.0,10000.0,78.83999999999999,26.765624734300847,69.32999999999998,92.41999999999999,146.20999999999998,75.66783783783781
42,5.457554415898495,Single Family - Detached,1000.0,2000.0,41.04542044120828,24.412607243176236,28.153117328005745,53.43922853432518,148.61930825645803,44.26618287493047
54,4.812517977511486,Office - Uncategorized,20000.0,50000.0,59.18903758441243,120.06878714332214,47.4508968066341,71.05754433995524,919.7152317880793,78.01466193628863
43,34.444433545924916,Education - Other classroom,100000.0,200000.0,51.952699908459834,9.421375792398957,43.29224087438261,58.848440705801636,70.59849728143617,51.428992585290395
57,21.121004181673083,Retail - Uncategorized,100000.0,200000.0,52.209630278901166,17.8842877704871,34.520603172399994,64.31313892204044,95.61739837317417,51.478119296670286
