count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
35,36.32614128441175,Education - Other classroom,50000.0,100000.0,76.81320747898556,17.927428537761035,69.2831864694657,97.62352420353744,112.14118144522145,80.00029751139111
131,36.31620075197672,Retail - Uncategorized,10000.0,20000.0,136.58059568972473,31.615355551408122,122.57019140175191,156.9706932234934,219.07971864009374,138.0796223296282
30,33.9035,Office - Uncategorized,1000.0,2000.0,77.77579999999999,123.38159571387304,59.71212499999999,125.8566,561.6364999999998,117.82869
48,39.341126408194604,Commercial - Other,5000.0,10000.0,101.52943061507355,29.35060944049911,77.77371272579067,115.86073549438245,165.06712849350646,99.51549064822241
15,18.825799999999994,Warehouse - Non-refrigerated,1000.0,2000.0,51.0483,121.84164288431148,33.987049999999996,64.72725,489.1819999999999,87.04896666666664
46,17.40355674751535,Commercial - Uncategorized,200000.0,14500000.0,44.712907183768536,31.30079394979954,30.64239043366858,72.7201988327708,131.32056661920348,53.98914264886394
53,26.0,Retail - Uncategorized,20000.0,50000.0,66.71573728509546,27.54785671421637,56.74452896808107,92.0,198.0,75.78639268499421
38,38.258064516129025,Service - Post office or postal center,10000.0,20000.0,96.21785590177225,97.84758396063853,79.15040913006027,113.60073267326732,675.0387596899224,114.22605108793847
35,21.934199999999997,Commercial - Other,2000.0,5000.0,145.34649999999996,48.53548162071312,117.84056364227717,184.24664908473966,233.53909999999993,144.03464350395748
237,18.11763783776984,Office - Uncategorized,200000.0,14500000.0,69.81482557438193,26.398467902512692,56.02419656149627,86.17115196644426,252.96341405599998,72.9301157016175
51,110.99999999999997,Food Sales,100000.0,200000.0,139.99999999999997,15.619319359527223,127.49999999999997,150.99999999999997,175.99999999999997,139.39215686274508
45,12.056299999999998,Warehouse - Refrigerated,10000.0,20000.0,40.86169999999999,36.290477043947114,30.507799999999996,58.63479999999999,239.03129999999996,48.93468444444443
25,10.437999999999999,Warehouse - Non-refrigerated,2000.0,5000.0,35.36769999999999,41.20474842843641,23.851899999999997,51.7234,180.4922,49.55763599999998
31,197.5760217983651,Food Service - Uncategorized,1000.0,2000.0,332.8770726129216,82.06140501397022,281.5377312827849,351.1968527704719,679.745212323064,333.9605701543184
47,18.0,Retail - Uncategorized,50000.0,100000.0,48.04667165809559,13.29700326758722,43.62470685186882,51.30720211873148,103.0,49.43858632525927
42,18.942099999999996,Commercial - Other,1000.0,2000.0,115.53994999999998,96.32224358126633,66.21294999999998,171.64369999999997,423.07329999999996,137.806912813996
141,6.207411656367837,Single Family - Detached,2000.0,5000.0,36.720481880933626,35.863065431530245,23.07589636846071,49.58382049218023,396.88171822453995,40.53879998719776
86,31.011421632234224,Office - Uncategorized,50000.0,100000.0,78.77726365720827,45.95055897210181,60.41518971643791,97.48483461644798,289.2561735180175,87.26737751728035
105,2.399509803921568,Office - Uncategorized,100000.0,200000.0,77.00696226024652,56.52691272144451,62.75683301150564,95.34076011435359,449.90828791088006,91.41333494627224
79,21.0,Retail - Uncategorized,100000.0,200000.0,74.02699294724424,20.82840288497576,58.084953884156775,85.95606838598553,106.10265991454597,71.38365255888336
24,2.5354999999999994,Service - Vehicle service/repair shop,2000.0,5000.0,44.53659999999999,96.28533703502072,34.806,122.99017499999997,448.41889999999984,87.44546666666663
19,19.645899999999997,Commercial - Other,0.0,1000.0,87.6904,64.68365218409639,40.439449999999994,132.13459999999998,252.91809999999995,96.4211736842105
75,264.22943434124556,Food Service - Restaurant or cafeteria,2000.0,5000.0,465.8159550589154,96.48959030194726,408.1528491206517,542.3583472175555,784.0150981218521,475.1485890663751
41,12.258,Office - Uncategorized,2000.0,5000.0,52.06269999999999,115.99905416597262,42.6219,95.62989999999998,768.2999999999998,84.6229219512195
57,51.742,Commercial - Other,10000.0,20000.0,91.43249999999998,20.45317949497945,75.3316,99.1642383149709,153.49107142857142,90.32815407718326
