count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
137,78.83212121212121,Food Service - Uncategorized,1000.0,2000.0,333.2706666666666,78.01790768237952,300.0193939393939,381.36377358490563,707.2526785714284,346.62269241832894
139,2.8999999999999995,Commercial - Other,200000.0,14500000.0,78.38793822081718,96.1676495644519,42.87021185277426,122.0081374848079,546.3,105.29899732563352
250,9.842417649802393,Retail - Uncategorized,10000.0,20000.0,109.69866212824081,44.03678408612418,90.36446041694063,129.64243520638098,307.1515985335094,114.27869253048847
2216,1.5999999999999999,Multifamily - Uncategorized,100000.0,200000.0,81.3,86.42028823636583,65.29999999999998,100.32499999999999,914.0999999999998,92.72074145234667
79,4.999999999999999,Retail - Uncategorized,200000.0,14500000.0,51.589655963778306,50.26700268998393,34.0,87.85691135606476,325.69999999999993,68.57739663543016
895,2.7999999999999994,Office - Uncategorized,200000.0,14500000.0,77.2636366860945,48.34942116311961,62.21956808978151,96.79999999999998,614.8892141469898,85.2494960057419
50,10.09674902045859,Public Safety - Penitentiary,200000.0,14500000.0,115.9687360010503,66.6581056368508,41.981587242553815,157.69165072883501,258.0908451953491,107.53799852645399
87,1.0999999999999999,Commercial - Other,100000.0,200000.0,57.499999999999986,89.28882205973457,33.14999999999999,115.52452276176766,479.8999999999999,89.95750147573897
170,19.0,Retail - Uncategorized,20000.0,50000.0,61.52649234993277,56.599893762157414,52.876747394396965,75.0,735.0312538423561,70.24832255981725
162,3.3039999999999994,Service - Post office or postal center,10000.0,20000.0,86.77637681159419,53.59441120367795,66.51044067796609,105.07498585172607,444.8083333333333,91.99394971713093
108,1.1999999999999995,Commercial - Other,50000.0,100000.0,88.99999999999997,118.72615812021229,45.82987005649717,134.47491619165993,915.4999999999999,112.8409732274809
414,1.3999999999999997,Office - Uncategorized,100000.0,200000.0,71.79999999999998,59.455309136433875,56.8096838041334,90.88375201483113,868.6999999999999,80.70844604369053
4164,1.2999999999999998,Multifamily - Uncategorized,50000.0,100000.0,84.6,45.15429543082383,68.5092213114754,101.52499999999998,971.7999999999997,86.50964551262837
114,20.38943559584873,Commercial - Uncategorized,200000.0,14500000.0,44.6091226219077,35.56698385514473,35.95786240049728,74.45289774134073,206.22149742461218,58.98788416539409
83,19.989138390756523,5+ Unit Building,50000.0,100000.0,86.70748994675712,45.14917673848875,73.62095595874501,101.64267884631295,425.100869700264,89.68203162230856
125,13.699999999999998,Retail - Uncategorized,50000.0,100000.0,46.0,37.416181517404105,40.18139757011512,61.19999999999999,227.69999999999996,61.06477902523026
197,2.2250250248290504,Single Family - Detached,2000.0,5000.0,21.690680181648442,18.282547184953916,10.625197726028961,35.147226667678275,87.74870912414129,25.50383817808397
75,17.21269708248092,5+ Unit Building,100000.0,200000.0,78.19107086728403,29.72955858528146,63.02096854232563,92.6206612593085,178.6022148436026,81.28618059362495
447,7.099999999999999,Office - Uncategorized,50000.0,100000.0,71.92230752175061,42.197539560990116,58.19999999999999,92.83360440566753,430.1000000000001,80.1785015367961
116,1.7987709948960209,Apartment Unit,0.0,1000.0,14.00640513862813,44.02827421289194,9.966150059336849,23.683238946666407,290.1057994162344,27.073752656763414
50,6.465029269732054,Single Family - Detached,1000.0,2000.0,46.89833674607305,26.515353714609436,25.09193976816684,72.317705422091,99.770115748354,48.256164399163325
235,20.235294117647054,Retail - Uncategorized,5000.0,10000.0,177.42936480388752,80.3167082438739,144.2086949434699,234.0835691811248,554.4169085161111,195.2086655593313
84,19.724321641373642,Office - Uncategorized,20000.0,50000.0,60.771345275381506,30.57758998186458,48.898193133259554,74.57784790320405,176.1756581822082,66.23796949035922
1333,1.9999999999999998,Multifamily - Uncategorized,200000.0,14500000.0,88.09999999999998,53.692760396712295,70.29999999999998,109.19999999999997,574.8,95.48720732615617
163,4.0,Retail - Uncategorized,100000.0,200000.0,57.394915582847794,41.07292670929055,41.709305995576635,72.75115077426746,340.9061337397051,64.54465209648441
