count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
45,39.80968858131487,Service - Post office or postal center,20000.0,50000.0,82.51769911504424,83.25682649949209,65.44493392070484,98.28372093023253,539.9425287356321,97.76312248492124
0,,Single Family - Detached,0.0,1000.0,,,,,,
80,70.45340909090908,Food Service - Uncategorized,1000.0,2000.0,313.5683046683046,61.05952384709493,288.56706759626917,344.70854618347596,494.9388059701492,314.54256798827726
184,42.29999999999999,Retail - Uncategorized,10000.0,20000.0,110.23863129392848,33.158450427076765,88.17992997003691,133.772224968044,204.95770712909436,109.18460421535444
129,14.624654947471173,Office - Uncategorized,200000.0,14500000.0,65.4696462904268,35.499957510702174,51.93241983338548,79.20704108219421,279.6974507910588,70.18977483822681
38,34.7332819924698,Retail - Big Box (> 50K sf),100000.0,200000.0,74.49999999999999,18.001526346623105,59.249999999999986,78.99999999999999,105.99999999999999,69.24815488434253
141,15.0,Retail - Uncategorized,20000.0,50000.0,56.19999999999999,18.21140159176214,46.50018756802967,65.48806850545942,119.00991999999998,57.93467272126041
64,18.92523364485981,Service - Post office or postal center,10000.0,20000.0,82.24856321839079,50.42682001122531,65.49302059496566,92.5392628205128,332.50381679389307,89.09956657367488
157,37.463542546187284,Office - Bank or other financial,2000.0,5000.0,100.70783385144978,29.18808523402504,84.76956051512721,117.57695693994988,222.14130741573956,103.0342342347088
33,22.599999999999998,Office - Uncategorized,20000.0,50000.0,61.847349296825215,82.3743403913821,46.75185223646726,86.98033324327231,361.0634856702132,92.90833016097794
99,19.951799554298127,Office - Uncategorized,100000.0,200000.0,63.18770853993254,42.4869487232514,55.67762288632845,76.42036731341217,263.5940328885249,74.91881416693779
41,19.992677848672677,Commercial - Uncategorized,200000.0,14500000.0,31.160216032930816,101.0857209079355,25.862191144815707,43.06543459648699,550.9973807390213,61.59631842602773
71,14.761192187871595,Retail - Uncategorized,50000.0,100000.0,38.268771118722086,19.345570232744596,29.952542049267493,44.671380288250276,126.0,41.05313804617946
66,4.216958119938626,Single Family - Detached,2000.0,5000.0,40.900963032650935,17.861085611321506,27.436440045395567,53.070168564230286,80.63557517813787,40.87081040204896
0,,Multifamily - Town Homes,1000.0,2000.0,,,,,,
71,21.599999999999998,Office - Uncategorized,50000.0,100000.0,60.58559762864738,56.67911836088914,52.89879181362182,81.7243050897354,263.158675806681,85.64378191113026
27,185.06666666666663,Food Service - Uncategorized,2000.0,5000.0,261.23311635475994,73.45863210254255,229.71955606949572,308.06134725679215,455.6614634146341,281.1844837797996
167,2.4999999999999996,Retail - Uncategorized,2000.0,5000.0,108.4,59.68958211783969,87.1,139.39999999999998,434.8999999999999,120.38624604136382
12,14.94927383154218,Single Family - Detached,1000.0,2000.0,54.97329050967045,24.73115628103975,40.42380804261316,69.88776828620969,92.91015708630411,55.53843712510038
0,,Multifamily - Town Homes,2000.0,5000.0,,,,,,
32,32.849698456680976,Retail - Big Box (> 50K sf),50000.0,100000.0,41.23752915318748,12.06011964365605,36.417473992050134,43.237442017631025,81.99999999999999,43.444081832971456
109,10.799999999999999,Retail - Uncategorized,5000.0,10000.0,104.19999999999999,43.78155669301559,68.39999999999999,132.6708224326723,216.85320591176793,103.88165140149144
66,29.75794199753446,Office - Bank or other financial,5000.0,10000.0,68.88673107047757,22.692147236877247,56.542131006465326,90.92557356335999,135.1653132421912,73.90154860321478
54,26.382306352980347,Retail - Uncategorized,100000.0,200000.0,49.971204611591816,13.450987914764951,42.837871777815614,63.49603377021989,78.93145107796936,52.98088014224758
14,5.921085559912231,Single Family - Detached,5000.0,10000.0,27.492798719804902,15.086842371890953,20.246054635946034,32.669899450256274,64.67103088065696,28.144074143251878
