count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
29,53.99052132701421,Service - Post office or postal center,20000.0,50000.0,83.50571428571428,30.12760524667386,66.96153846153845,94.35238095238094,208.7851239669421,86.30001933920937
58,24.556521739130428,Service - Post office or postal center,10000.0,20000.0,83.16649196366177,19.92021720540091,69.78939075630251,95.39732142857142,123.87861271676297,81.87667045586021
27,26.978461671233312,Education - Other classroom,50000.0,100000.0,52.92659108330492,9.173871569883543,48.23915777686722,56.199118401086174,79.4649144770774,52.37665004448535
218,26.499999999999996,Retail - Uncategorized,10000.0,20000.0,130.1989085571222,31.57186617496912,114.91580938835597,146.51425569676044,204.24951424870463,128.6624119561555
23,40.22617659878989,Education - Elementary or middle school,20000.0,50000.0,55.86796096365525,11.696892724320332,49.45688442617781,60.5673067161469,96.32220190809932,56.144182783598836
28,5.099999999999999,Office - Uncategorized,200000.0,14500000.0,57.60909761731178,25.794588008773637,41.84553071968478,78.03456971943396,123.98982441342041,59.75072760887234
66,7.7,Retail - Uncategorized,20000.0,50000.0,63.47575568233256,18.946365576110697,56.71956219939898,71.661413955507,121.0,66.5280547342189
69,123.39775417145249,Grocery store or food market,50000.0,100000.0,155.56898201917696,15.76370514764425,147.7454114824971,165.27663178838986,201.4495578868868,156.4583697028158
99,26.677687314913175,Education - Elementary or middle school,50000.0,100000.0,50.78011435512762,19.653504450863018,42.79848067093189,57.52087738307837,192.07337317067442,52.17394332862436
58,82.99999999999997,Food Sales,100000.0,200000.0,123.49999999999997,18.839637521029292,114.24999999999997,132.99999999999997,177.99999999999997,124.74137931034481
99,28.722903428399036,Office - Bank or other financial,2000.0,5000.0,106.4133020245452,33.60103949976555,82.40702661710543,130.50930744349904,215.5248869920353,108.61472876184078
30,6.469353007945515,Office - Uncategorized,100000.0,200000.0,66.85420185566392,20.77546688113779,59.70435331362022,70.12297357618105,112.62523800345815,64.27549202999329
91,5.094444444444443,Food Service - Uncategorized,1000.0,2000.0,330.59729729729725,72.99627280999832,297.0810550213675,363.5575757575757,484.1339999999999,327.97956396139534
67,25.100359729248293,Retail - Uncategorized,50000.0,100000.0,46.172851975241336,10.086510496443536,41.97661729838495,50.61561846529801,94.0,47.60157769800958
80,5.2458194653006975,Single Family - Detached,2000.0,5000.0,35.32468019162967,16.748852588468278,19.08560438869616,42.324039920131725,100.82837555887791,33.08330323325317
49,95.99999999999999,Food Sales,200000.0,14500000.0,118.99999999999999,12.352462642458514,110.99999999999999,126.99999999999999,148.99999999999997,120.28571428571426
29,12.099999999999996,Office - Uncategorized,50000.0,100000.0,52.720015195806745,38.840491188372276,46.1648574838927,63.096939285225744,187.86986950231307,62.96766117634065
93,6.599999999999999,Retail - Uncategorized,2000.0,5000.0,114.89999999999998,46.089475757282926,85.39999999999999,140.99999999999997,276.4,114.17352077090305
30,29.562995662430886,Education - Elementary or middle school,100000.0,200000.0,48.043336107358925,10.444646182658598,40.883622732442205,58.37021071252829,68.4762919962586,48.59677175248068
64,8.010705955800201,Single Family - Detached,1000.0,2000.0,51.822297399450605,28.166598389998843,29.984501955181646,62.96454416622679,138.32460414879716,51.80995675956943
39,36.308918129749735,Retail - Big Box (> 50K sf),50000.0,100000.0,46.95705483058542,11.03276086940978,40.78094936752497,52.52989423155751,83.99999999999997,49.043819776883296
28,24.999999999999993,Retail - Uncategorized,5000.0,10000.0,85.64999999999999,46.26974982121526,62.624999999999986,117.74999999999999,227.2697336561743,93.20669309747161
22,34.12280357096336,Office - Bank or other financial,5000.0,10000.0,85.29666635235594,41.13371804620675,63.04686006240948,113.39885809890632,207.96577738065346,90.2298822293976
98,267.35763387963067,Food Service - Restaurant or cafeteria,2000.0,5000.0,501.7283241314242,144.88676801463865,406.5971264230055,594.5640869887086,983.0236221066561,514.6244696973799
41,27.72714034017072,Retail - Uncategorized,100000.0,200000.0,57.42253167983838,18.34833598763843,41.778093170402926,66.11953454881464,96.09820372807111,56.11616338600935
