count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
147,16.073913043478257,Service - Post office or postal center,20000.0,50000.0,50.32499999999999,17.102604856227774,42.12679118187384,61.15754950495048,129.0333333333333,52.900985043857894
0,,Multifamily - Uncategorized,10000.0,20000.0,,,,,,
161,21.351606783230036,Education - Other classroom,50000.0,100000.0,48.81641732472629,26.634017972984374,33.54264575588727,69.44486926785247,181.27643990281547,54.029462807681
659,35.465543834728734,Retail - Uncategorized,10000.0,20000.0,114.67661729141473,21.287656042976987,103.62087378966501,132.26136759085728,193.06101380890124,118.58803332333899
722,1.6552718294969724,Office - Uncategorized,200000.0,14500000.0,59.61155903699409,24.741133795005716,48.21997489658944,69.21711382591891,359.75683991175583,60.295838598378594
0,,Multifamily - Uncategorized,5000.0,10000.0,,,,,,
192,19.368732138681636,Single Family - Uncategorized,1000.0,2000.0,45.483779325254645,20.229721546710618,38.56936689658108,52.5739640678746,261.1615368445879,47.37512467169939
166,4.0,Retail - Uncategorized,20000.0,50000.0,65.0,18.999897126733917,51.59956979784719,76.0,128.77807237197425,63.74371535008876
137,14.705882352941174,Service - Post office or postal center,10000.0,20000.0,56.014814814814805,43.9510227579476,44.25128205128205,69.41463414634146,490.6842105263157,62.041341963629016
145,12.205437845635752,Education - Elementary or middle school,50000.0,100000.0,36.19323273830387,16.664600574085075,32.34906113256923,40.018276084803254,174.36517721381153,38.12790146110201
202,73.99999999999999,Food Sales,100000.0,200000.0,106.99999999999999,12.09519243808382,99.99999999999999,114.99999999999997,157.99999999999997,108.06930693069305
376,1.1493338738431955,Office - Uncategorized,100000.0,200000.0,63.17134697999856,28.442471713983743,55.047549676472485,72.47746634496843,247.96864060978882,66.79873906220014
198,3.6355353075170838,Food Service - Uncategorized,1000.0,2000.0,295.51249999999993,49.31202988612518,266.32378151649976,327.27031249999993,434.3121191604603,295.75168495759897
125,12.928256415571248,Single Family - Uncategorized,2000.0,5000.0,35.720564529279,14.6236961080769,29.42807989237326,43.74145573419455,112.64436791542768,37.77716865458882
139,10.961750018265255,Retail - Uncategorized,50000.0,100000.0,44.948289157011764,14.92621874397858,41.38184625014574,49.95620965518789,175.3065862870214,47.13743823106844
223,7.0890909717193855,Single Family - Detached,2000.0,5000.0,33.81697023720451,31.898271907713855,25.43793677012204,45.45577658212903,363.30520653665184,39.072314201868274
183,75.99999999999999,Food Sales,200000.0,14500000.0,105.99999999999999,11.218585582114162,99.99999999999999,112.99999999999999,144.99999999999997,106.9781420765027
171,6.665463234575262,Office - Uncategorized,50000.0,100000.0,59.99011050673353,40.280257767365825,46.62414384885808,72.83021259147745,401.9070730806706,66.64006607805926
57,189.51142355008784,Food Service - Uncategorized,2000.0,5000.0,257.316,123.7842218364368,229.96146872166815,282.46799999999996,998.7705289801137,283.1242725085421
95,18.678551991764497,Retail - Uncategorized,100000.0,200000.0,56.43410960368255,19.954545838328283,36.0,67.59256337348764,103.42819590737925,53.79727718083289
159,7.655264439287388,Single Family - Detached,1000.0,2000.0,52.16645673819006,22.476476707433488,36.56295385074909,65.64569381721094,144.17913651164966,53.44700620935493
0,,Multifamily - Uncategorized,200000.0,14500000.0,,,,,,
80,20.315858015643602,Education - Other classroom,100000.0,200000.0,42.41559143576454,41.39034731054388,30.46818520532136,62.4681972517988,372.51634978129266,51.1888112675796
15,25.614118882100477,Single Family - Uncategorized,0.0,1000.0,55.926632704468624,18.037629657268727,46.90560186761438,65.154585227731,94.2943397330459,55.488310667540595
309,6.587135125875022,Commercial - Uncategorized,200000.0,14500000.0,32.47038876984182,16.353957479005008,24.69413622300491,40.74289116899189,126.91291063441778,35.23708663347707
