count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean
50,39.379403794037934,Service - Post office or postal center,20000.0,50000.0,88.06509997701676,29.46786912166386,73.14425409973225,112.81257656754647,187.07046979865768,94.08759427435879
72,35.084337349397586,Service - Post office or postal center,10000.0,20000.0,104.70035015503046,33.61004607149045,82.14059660811628,120.49789915966386,226.98319327731087,104.79783992536095
248,5.699999999999998,Retail - Uncategorized,10000.0,20000.0,133.56545454753768,28.733129112920416,124.49859697337668,149.06062257063408,194.2217010850542,132.51607714212707
62,28.363211585257304,Office - Uncategorized,200000.0,14500000.0,76.1588064003811,23.729424056044234,55.83661273347739,88.93551181950694,134.3058060464054,74.46768830692731
33,16.45858979448246,Commercial - Uncategorized,200000.0,14500000.0,36.19220841182226,24.287472597877994,22.99248393403969,54.59468338494822,94.87293256707159,43.17291801999522
128,3.8142864018810827,Single Family - Uncategorized,1000.0,2000.0,12.738652513104165,17.118743076737275,9.65684945239737,19.021961494873334,103.30521932741966,18.581366233117073
82,40.783191184811336,Retail - Uncategorized,20000.0,50000.0,68.31650586233849,29.47484551843298,58.34134337284824,85.13526208975318,273.0,75.20426638309605
55,74.98016077541611,Grocery store or food market,50000.0,100000.0,165.6177215391046,46.549506850532474,151.2381037437448,183.0301784912806,423.7987719298245,171.81071075962493
91,32.84658356849621,Education - Elementary or middle school,50000.0,100000.0,58.20243169137557,31.910827108106528,52.095142058104976,65.33646249077225,209.8686941837244,65.54433024582022
63,75.99999999999999,Food Sales,100000.0,200000.0,135.99999999999997,19.070301394820653,124.99999999999999,148.49999999999997,196.99999999999997,137.25396825396822
149,39.398762661770384,Office - Bank or other financial,2000.0,5000.0,115.12151327469618,34.87275137769153,94.0794262309079,135.75577919108625,238.70129617801268,117.26418740948124
47,30.193416971438747,Office - Uncategorized,100000.0,200000.0,65.21761110286552,22.92359441268426,50.158479870009806,77.8038538186188,167.90345183259547,65.60680843983741
73,67.46277777777776,Food Service - Uncategorized,1000.0,2000.0,339.9618181818181,80.97838603634507,310.75366250678235,375.99222222222215,614.4790909090908,349.0223631124346
257,1.491615032071338,Single Family - Uncategorized,2000.0,5000.0,10.33531247112378,16.846936895417716,7.207219253430624,23.047830171240594,95.7345523632021,17.968953889648656
85,35.82898561400366,Retail - Uncategorized,50000.0,100000.0,48.02554769932895,16.73846999556254,43.08929986242499,53.40782934899259,171.680564656169,50.826823709655784
118,4.891315801730137,Single Family - Detached,2000.0,5000.0,50.397969259128544,131.10209266967448,26.7309614087107,75.79852343849096,515.6757537902814,100.53149280803933
45,98.99999999999999,Food Sales,200000.0,14500000.0,128.99999999999997,22.105075060590572,117.99999999999999,139.99999999999997,227.99999999999997,132.04444444444442
40,14.999999999999998,Office - Uncategorized,50000.0,100000.0,71.00958999432984,110.87266128382333,57.388710279357184,92.5078993445203,725.3,100.21958948951324
142,3.7999999999999994,Retail - Uncategorized,2000.0,5000.0,125.04999999999998,48.88574010525163,100.77390710382511,157.7,314.79999999999995,132.70696721311478
64,5.100153968989675,Single Family - Detached,1000.0,2000.0,72.03556253381068,133.37018739289482,42.809927277517666,94.06376629778745,825.1773316167241,100.7008495350493
40,34.810916608619614,Retail - Big Box (> 50K sf),50000.0,100000.0,44.9042665077901,6.192576934179312,39.590937033482476,48.211926980519124,63.962875066156975,44.82819442065575
48,24.2,Retail - Uncategorized,5000.0,10000.0,92.82620172997534,41.76055425351526,70.94614869963667,131.12499999999997,230.5999999999999,99.90655054511446
41,23.365809788269935,Office - Bank or other financial,5000.0,10000.0,73.850880335339,36.2351400622003,55.610770651093624,97.40099327753734,218.0406278573941,82.1961836408486
102,180.0954468781187,Food Service - Restaurant or cafeteria,2000.0,5000.0,515.9662619811946,101.42027577211131,460.2259301768022,571.4160638635158,930.7825093951852,513.1983964770428
55,32.364845825711555,Retail - Uncategorized,100000.0,200000.0,51.60996972854828,11.282443037435982,45.337608772410704,63.085877490409985,83.58917324494284,53.81796373709833
